"identifier","context","text"
"preservationMode:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Preservation Mode (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/preservationMode",""
"preservationMode:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Preservation Mode (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/preservationMode",""
"preservationMode:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:usage","Usage for Preservation Mode (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/preservationMode",""
"preservationMode:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:notes","Notes for Preservation Mode (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/preservationMode",""
"typeOfObjectGroup:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Type Of Object Group (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/typeOfObjectGroup",""
"typeOfObjectGroup:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:examples","Examples for Type Of Object Group (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/typeOfObjectGroup",""
"typeOfObjectGroup:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Type Of Object Group (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/typeOfObjectGroup",""
"typeOfObjectGroup:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:notes","Notes for Type Of Object Group (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/typeOfObjectGroup",""
"hasAddress:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:label","Label for Has Address (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasAddress",""
"hasAddress:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:definition","Definition for Has Address (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasAddress",""
"hasContactDetail:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:label","Label for Has Contact Detail (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasContactDetail",""
"hasContactDetail:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:definition","Definition for Has Contact Detail (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasContactDetail",""
"hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:label","Label for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasIdentifier",""
"hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:definition","Definition for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasIdentifier",""
"hasMeasurementOrFact:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:label","Label for Has Measurement Or Fact (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasMeasurementOrFact",""
"hasMeasurementOrFact:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:definition","Definition for Has Measurement Or Fact (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasMeasurementOrFact",""
"hasParentOrganisationalUnit:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:label","Label for Has Parent Organisational Unit (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasParentOrganisationalUnit",""
"hasParentOrganisationalUnit:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:definition","Definition for Has Parent Organisational Unit (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasParentOrganisationalUnit",""
"hasPersonRole:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:label","Label for Has Person Role (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasPersonRole",""
"hasPersonRole:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:definition","Definition for Has Person Role (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasPersonRole",""
"hasReference:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:label","Label for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasReference",""
"hasReference:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:definition","Definition for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasReference",""
"organisationalUnitName:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:label","Label for Organisational Unit Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/organisationalUnitName",""
"organisationalUnitName:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:definition","Definition for Organisational Unit Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/organisationalUnitName",""
"organisationalUnitName:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:notes","Notes for Organisational Unit Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/organisationalUnitName",""
"organisationalUnitType:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:label","Label for Organisational Unit Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/organisationalUnitType",""
"organisationalUnitType:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:examples","Examples for Organisational Unit Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/organisationalUnitType",""
"organisationalUnitType:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:definition","Definition for Organisational Unit Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/organisationalUnitType",""
"organisationalUnitType:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:notes","Notes for Organisational Unit Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/organisationalUnitType",""
"hasAddress:http~//rs.tdwg.org/dwc/terms/attributes/Person:label","Label for Has Address (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Person) http://rs.tdwg.org/dwc/terms/hasAddress",""
"hasAddress:http~//rs.tdwg.org/dwc/terms/attributes/Person:definition","Definition for Has Address (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Person) http://rs.tdwg.org/dwc/terms/hasAddress",""
"hasContactDetail:http~//rs.tdwg.org/dwc/terms/attributes/Person:label","Label for Has Contact Detail (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Person) http://rs.tdwg.org/dwc/terms/hasContactDetail",""
"hasContactDetail:http~//rs.tdwg.org/dwc/terms/attributes/Person:definition","Definition for Has Contact Detail (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Person) http://rs.tdwg.org/dwc/terms/hasContactDetail",""
"hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/Person:label","Label for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Person) http://rs.tdwg.org/dwc/terms/hasIdentifier",""
"hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/Person:definition","Definition for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Person) http://rs.tdwg.org/dwc/terms/hasIdentifier",""
"hasMeasurementOrFact:http~//rs.tdwg.org/dwc/terms/attributes/Person:label","Label for Has Measurement Or Fact (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Person) http://rs.tdwg.org/dwc/terms/hasMeasurementOrFact",""
"hasMeasurementOrFact:http~//rs.tdwg.org/dwc/terms/attributes/Person:definition","Definition for Has Measurement Or Fact (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Person) http://rs.tdwg.org/dwc/terms/hasMeasurementOrFact",""
"hasReference:http~//rs.tdwg.org/dwc/terms/attributes/Person:label","Label for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Person) http://rs.tdwg.org/dwc/terms/hasReference",""
"hasReference:http~//rs.tdwg.org/dwc/terms/attributes/Person:definition","Definition for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Person) http://rs.tdwg.org/dwc/terms/hasReference",""
"hasAddress:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:label","Label for Has Address (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasAddress",""
"hasAddress:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:definition","Definition for Has Address (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasAddress",""
"hasContactDetail:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:label","Label for Has Contact Detail (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasContactDetail",""
"hasContactDetail:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:definition","Definition for Has Contact Detail (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasContactDetail",""
"hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:label","Label for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasIdentifier",""
"hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:definition","Definition for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasIdentifier",""
"hasMeasurementOrFact:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:label","Label for Has Measurement Or Fact (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasMeasurementOrFact",""
"hasMeasurementOrFact:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:definition","Definition for Has Measurement Or Fact (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasMeasurementOrFact",""
"hasPerson:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:label","Label for Has Person (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasPerson",""
"hasPerson:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:definition","Definition for Has Person (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasPerson",""
"hasReference:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:label","Label for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasReference",""
"hasReference:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:definition","Definition for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasReference",""
"hasRole:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:label","Label for Has Role (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasRole",""
"hasRole:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:definition","Definition for Has Role (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasRole",""
"hasRole:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:notes","Notes for Has Role (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasRole",""
"hasTemporalCoverage:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:label","Label for Has Temporal Coverage (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasTemporalCoverage",""
"hasTemporalCoverage:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:definition","Definition for Has Temporal Coverage (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasTemporalCoverage",""
"hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/RecordLevel:label","Label for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/RecordLevel) http://rs.tdwg.org/dwc/terms/hasIdentifier",""
"hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/RecordLevel:definition","Definition for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/RecordLevel) http://rs.tdwg.org/dwc/terms/hasIdentifier",""
"hasObjectGroup:http~//rs.tdwg.org/dwc/terms/attributes/RecordLevel:label","Label for Has Object Group (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/RecordLevel) http://rs.tdwg.org/dwc/terms/hasObjectGroup",""
"hasObjectGroup:http~//rs.tdwg.org/dwc/terms/attributes/RecordLevel:definition","Definition for Has Object Group (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/RecordLevel) http://rs.tdwg.org/dwc/terms/hasObjectGroup",""
"hasPersonRole:http~//rs.tdwg.org/dwc/terms/attributes/RecordLevel:label","Label for Has Person Role (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/RecordLevel) http://rs.tdwg.org/dwc/terms/hasPersonRole",""
"hasPersonRole:http~//rs.tdwg.org/dwc/terms/attributes/RecordLevel:definition","Definition for Has Person Role (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/RecordLevel) http://rs.tdwg.org/dwc/terms/hasPersonRole",""
"hasReference:http~//rs.tdwg.org/dwc/terms/attributes/RecordLevel:label","Label for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/RecordLevel) http://rs.tdwg.org/dwc/terms/hasReference",""
"hasReference:http~//rs.tdwg.org/dwc/terms/attributes/RecordLevel:definition","Definition for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/RecordLevel) http://rs.tdwg.org/dwc/terms/hasReference",""
"hasResourceRelationship:http~//rs.tdwg.org/dwc/terms/attributes/RecordLevel:label","Label for Has Resource Relationship (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/RecordLevel) http://rs.tdwg.org/dwc/terms/hasResourceRelationship",""
"hasResourceRelationship:http~//rs.tdwg.org/dwc/terms/attributes/RecordLevel:definition","Definition for Has Resource Relationship (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/RecordLevel) http://rs.tdwg.org/dwc/terms/hasResourceRelationship",""
"isDerivedCollection:http~//rs.tdwg.org/dwc/terms/attributes/RecordLevel:label","Label for Is Derived Collection (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/RecordLevel) http://rs.tdwg.org/dwc/terms/isDerivedCollection",""
"isDerivedCollection:http~//rs.tdwg.org/dwc/terms/attributes/RecordLevel:definition","Definition for Is Derived Collection (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/RecordLevel) http://rs.tdwg.org/dwc/terms/isDerivedCollection",""
"isDerivedCollection:http~//rs.tdwg.org/dwc/terms/attributes/RecordLevel:notes","Notes for Is Derived Collection (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/RecordLevel) http://rs.tdwg.org/dwc/terms/isDerivedCollection",""
"hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/Reference:label","Label for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Reference) http://rs.tdwg.org/dwc/terms/hasIdentifier",""
"hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/Reference:definition","Definition for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Reference) http://rs.tdwg.org/dwc/terms/hasIdentifier",""
"referenceDetails:http~//rs.tdwg.org/dwc/terms/attributes/Reference:label","Label for Reference Details (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Reference) http://rs.tdwg.org/dwc/terms/referenceDetails",""
"referenceDetails:http~//rs.tdwg.org/dwc/terms/attributes/Reference:definition","Definition for Reference Details (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Reference) http://rs.tdwg.org/dwc/terms/referenceDetails",""
"referenceName:http~//rs.tdwg.org/dwc/terms/attributes/Reference:label","Label for Reference Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Reference) http://rs.tdwg.org/dwc/terms/referenceName",""
"referenceName:http~//rs.tdwg.org/dwc/terms/attributes/Reference:definition","Definition for Reference Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Reference) http://rs.tdwg.org/dwc/terms/referenceName",""
"referenceName:http~//rs.tdwg.org/dwc/terms/attributes/Reference:notes","Notes for Reference Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Reference) http://rs.tdwg.org/dwc/terms/referenceName",""
"referenceType:http~//rs.tdwg.org/dwc/terms/attributes/Reference:label","Label for Reference Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Reference) http://rs.tdwg.org/dwc/terms/referenceType",""
"referenceType:http~//rs.tdwg.org/dwc/terms/attributes/Reference:definition","Definition for Reference Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Reference) http://rs.tdwg.org/dwc/terms/referenceType",""
"referenceType:http~//rs.tdwg.org/dwc/terms/attributes/Reference:notes","Notes for Reference Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Reference) http://rs.tdwg.org/dwc/terms/referenceType",""
"resourceIRI:http~//rs.tdwg.org/dwc/terms/attributes/Reference:label","Label for Resource IRI (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Reference) http://rs.tdwg.org/dwc/terms/resourceIRI",""
"resourceIRI:http~//rs.tdwg.org/dwc/terms/attributes/Reference:definition","Definition for Resource IRI (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Reference) http://rs.tdwg.org/dwc/terms/resourceIRI",""
"hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/ResourceRelationship:label","Label for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ResourceRelationship) http://rs.tdwg.org/dwc/terms/hasIdentifier",""
"hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/ResourceRelationship:definition","Definition for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ResourceRelationship) http://rs.tdwg.org/dwc/terms/hasIdentifier",""
"hasMeasurementOrFact:http~//rs.tdwg.org/dwc/terms/attributes/ResourceRelationship:label","Label for Has Measurement Or Fact (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ResourceRelationship) http://rs.tdwg.org/dwc/terms/hasMeasurementOrFact",""
"hasMeasurementOrFact:http~//rs.tdwg.org/dwc/terms/attributes/ResourceRelationship:definition","Definition for Has Measurement Or Fact (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ResourceRelationship) http://rs.tdwg.org/dwc/terms/hasMeasurementOrFact",""
"hasReference:http~//rs.tdwg.org/dwc/terms/attributes/ResourceRelationship:label","Label for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ResourceRelationship) http://rs.tdwg.org/dwc/terms/hasReference",""
"hasReference:http~//rs.tdwg.org/dwc/terms/attributes/ResourceRelationship:definition","Definition for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ResourceRelationship) http://rs.tdwg.org/dwc/terms/hasReference",""
"relatedResourceName:http~//rs.tdwg.org/dwc/terms/attributes/ResourceRelationship:label","Label for Related Resource Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ResourceRelationship) http://rs.tdwg.org/dwc/terms/relatedResourceName",""
"relatedResourceName:http~//rs.tdwg.org/dwc/terms/attributes/ResourceRelationship:definition","Definition for Related Resource Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ResourceRelationship) http://rs.tdwg.org/dwc/terms/relatedResourceName",""
"relatedResourceName:http~//rs.tdwg.org/dwc/terms/attributes/ResourceRelationship:notes","Notes for Related Resource Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ResourceRelationship) http://rs.tdwg.org/dwc/terms/relatedResourceName",""
"relatedResourceType:http~//rs.tdwg.org/dwc/terms/attributes/ResourceRelationship:label","Label for Related Resource Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ResourceRelationship) http://rs.tdwg.org/dwc/terms/relatedResourceType",""
"relatedResourceType:http~//rs.tdwg.org/dwc/terms/attributes/ResourceRelationship:definition","Definition for Related Resource Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ResourceRelationship) http://rs.tdwg.org/dwc/terms/relatedResourceType",""
"relatedResourceType:http~//rs.tdwg.org/dwc/terms/attributes/ResourceRelationship:notes","Notes for Related Resource Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ResourceRelationship) http://rs.tdwg.org/dwc/terms/relatedResourceType",""
"relationshipOfResource:http~//rs.tdwg.org/dwc/terms/attributes/ResourceRelationship:label","Label for Relationship Of Resource (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ResourceRelationship) http://rs.tdwg.org/dwc/terms/relationshipOfResource",""
"relationshipOfResource:http~//rs.tdwg.org/dwc/terms/attributes/ResourceRelationship:definition","Definition for Relationship Of Resource (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ResourceRelationship) http://rs.tdwg.org/dwc/terms/relationshipOfResource",""
"relationshipOfResource:http~//rs.tdwg.org/dwc/terms/attributes/ResourceRelationship:notes","Notes for Relationship Of Resource (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ResourceRelationship) http://rs.tdwg.org/dwc/terms/relationshipOfResource",""
"hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/Role:label","Label for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Role) http://rs.tdwg.org/dwc/terms/hasIdentifier",""
"hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/Role:definition","Definition for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Role) http://rs.tdwg.org/dwc/terms/hasIdentifier",""
"roleName:http~//rs.tdwg.org/dwc/terms/attributes/Role:label","Label for Role Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Role) http://rs.tdwg.org/dwc/terms/roleName",""
"roleName:http~//rs.tdwg.org/dwc/terms/attributes/Role:definition","Definition for Role Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Role) http://rs.tdwg.org/dwc/terms/roleName",""
"hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact:label","Label for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact) http://rs.tdwg.org/dwc/terms/hasIdentifier",""
"hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact:definition","Definition for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact) http://rs.tdwg.org/dwc/terms/hasIdentifier",""
"hasReference:http~//rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact:label","Label for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact) http://rs.tdwg.org/dwc/terms/hasReference",""
"hasReference:http~//rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact:definition","Definition for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact) http://rs.tdwg.org/dwc/terms/hasReference",""
"isMandatoryMetric:http~//rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact:label","Label for Is Mandatory Metric (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact) http://rs.tdwg.org/dwc/terms/isMandatoryMetric",""
"isMandatoryMetric:http~//rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact:definition","Definition for Is Mandatory Metric (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact) http://rs.tdwg.org/dwc/terms/isMandatoryMetric",""
"isMandatoryMetric:http~//rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact:notes","Notes for Is Mandatory Metric (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact) http://rs.tdwg.org/dwc/terms/isMandatoryMetric",""
"isRepeatableMetric:http~//rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact:label","Label for Is Repeatable Metric (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact) http://rs.tdwg.org/dwc/terms/isRepeatableMetric",""
"isRepeatableMetric:http~//rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact:definition","Definition for Is Repeatable Metric (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact) http://rs.tdwg.org/dwc/terms/isRepeatableMetric",""
